"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","51","Mattias Eriksson Falk (SD)","SD","0671571847522","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","52","Janine Alm Ericson (MP)","MP","0316505710324","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","53","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","54","Janine Alm Ericson (MP)","MP","0316505710324","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","55","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","56","Janine Alm Ericson (MP)","MP","0316505710324","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","57","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","58","Martin Ådahl (C)","C","0494843794418","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","59","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","6","Samuel Gonzalez Westling (V)","V","0939158389321","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","60","Martin Ådahl (C)","C","0494843794418","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","61","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","62","Eva Lindh (S)","S","0780214960516","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","63","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","64","Eva Lindh (S)","S","0780214960516","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","65","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","66","Samuel Gonzalez Westling (V)","V","0939158389321","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","67","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","68","Samuel Gonzalez Westling (V)","V","0939158389321","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","69","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","7","Mattias Eriksson Falk (SD)","SD","0671571847522","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","70","Samuel Gonzalez Westling (V)","V","0939158389321","HB01FiU3","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","71","Dennis Dioukarev (SD)","SD","0344222203323","HB01FiU2","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","72","Adnan Dibrani (S)","S","0442629549320","HB01FiU2","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","73","Ida Drougge (M)","M","0604811710522","HB01FiU2","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","74","Samuel Gonzalez Westling (V)","V","0939158389321","HB01FiU2","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","75","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU2","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","76","Adnan Dibrani (S)","S","0442629549320","HB01FiU2","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","77","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU2","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","78","Adnan Dibrani (S)","S","0442629549320","HB01FiU2","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","79","Statsrådet Erik Slottner (KD)","KD","0767167947420","HB01FiU2","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","8","Samuel Gonzalez Westling (V)","V","0939158389321","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Samhällsekonomi och finansförvaltning","ärendedebatt","80","Ilona Szatmári Waldau (V)","V","0229350341619","HB01FiU2","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avgiften till Europeiska unionen","ärendedebatt","81","Björn Wiechel (S)","S","0482689573825","HB01FiU5","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avgiften till Europeiska unionen","ärendedebatt","82","Charlotte Quensel (SD)","SD","0456680171315","HB01FiU5","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avgiften till Europeiska unionen","ärendedebatt","83","Jan Ericson (M)","M","0940980416614","HB01FiU5","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avgiften till Europeiska unionen","ärendedebatt","84","Ilona Szatmári Waldau (V)","V","0229350341619","HB01FiU5","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avgiften till Europeiska unionen","ärendedebatt","85","Hans Eklind (KD)","KD","0494242537816","HB01FiU5","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Subsidiaritetsprövning av kommissionens förslag till direktiv om inrättande av ett huvudkontorsbaserat skattesystem för mikroföretag samt små och medelstora företag och om ändring av direktiv 2011/16/EU","ärendedebatt","86","Mathias Tegnér (S)","S","0613297818326","HB01SkU10","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Subsidiaritetsprövning av kommissionens förslag till direktiv om inrättande av ett huvudkontorsbaserat skattesystem för mikroföretag samt små och medelstora företag och om ändring av direktiv 2011/16/EU","ärendedebatt","87","Crister Carlsson (M)","M","0387230530213","HB01SkU10","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avslutning","","88","TALMANNEN","TALMANNEN","","","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avslutning","","89","TALMANNEN","TALMANNEN","","","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Allmänna bidrag till kommuner","ärendedebatt","9","Mattias Eriksson Falk (SD)","SD","0671571847522","HB01FiU3","Y"
"HB0953","2023/24","53","2023-12-20 00:00:00","Avslutning","","90","Tomas Eneroth (S)","S","0284192765516","","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","91","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","92","Adam Marttinen (SD)","SD","0831039938224","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","93","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","94","Adam Marttinen (SD)","SD","0831039938224","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","95","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","96","Adam Marttinen (SD)","SD","0831039938224","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:265 om särskilda utvisningsanstalter","interpellationsdebatt","97","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10265","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:212 om konsekvenser av neddragningarna på studieförbunden","interpellationsdebatt","98","Utbildningsministern Mats Persson (L)","L","023767922422","HB10212","N"
"HB0953","2023/24","53","2023-12-20 00:00:00","Svar på interpellation 2023/24:212 om konsekvenser av neddragningarna på studieförbunden","interpellationsdebatt","99","Linus Sköld (S)","S","0706528359123","HB10212","N"
"HB0954","2023/24","54","2023-12-21 00:00:00","Yrkande om misstroendeförklaring","","1","Rickard Nordin (C)","C","0132818093422","","N"
"HB0954","2023/24","54","2023-12-21 00:00:00","Yrkande om misstroendeförklaring","","2","Elin Söderberg (MP)","MP","0514669448526","","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","1","Statsrådet Lotta Edholm (L)","L","023001325318","","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","10","Åsa Westlund (S)","S","0802546764724","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:317 om ett mer rättvist karensavdrag","interpellationsdebatt","100","Statsrådet Anna Tenje (M)","M","0476336341120","HB10317","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","101","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","102","Rasmus Ling (MP)","MP","0744139167426","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","103","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","104","Rasmus Ling (MP)","MP","0744139167426","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","105","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","106","Rasmus Ling (MP)","MP","0744139167426","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Svar på interpellation 2023/24:333 om åtgärder mot fyrverkerier","interpellationsdebatt","107","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HB10333","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","11","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","12","Åsa Westlund (S)","S","0802546764724","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","13","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","14","Daniel Riazat (V)","V","07012286624","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","15","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","16","Daniel Riazat (V)","V","07012286624","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","17","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","18","Anders Ådahl (C)","C","0837394708917","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","19","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","2","Åsa Westlund (S)","S","0802546764724","","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","20","Anders Ådahl (C)","C","0837394708917","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","21","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","22","Camilla Hansén (MP)","MP","0692076685824","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","23","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","24","Camilla Hansén (MP)","MP","0692076685824","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","25","Statsrådet Lotta Edholm (L)","L","023001325318","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","26","Åsa Westlund (S)","S","0802546764724","","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","27","Patrick Reslow (SD)","SD","0545733815610","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","28","Åsa Westlund (S)","S","0802546764724","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","29","Patrick Reslow (SD)","SD","0545733815610","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","3","Patrick Reslow (SD)","SD","0545733815610","","N"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","30","Åsa Westlund (S)","S","0802546764724","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","31","Josefin Malmqvist (M)","M","019430605328","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","32","Åsa Westlund (S)","S","0802546764724","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","33","Josefin Malmqvist (M)","M","019430605328","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","34","Åsa Westlund (S)","S","0802546764724","","Y"
"HB0955","2023/24","55","2024-01-16 00:00:00","Särskild debatt med anledning av resultatet i den senaste Pisaundersökningen","","35","Mathias Bengtsson (KD)","KD","069534526423","","Y"
