"HC091","2024/25","1","2024-09-10 00:00:00","Inledning","","1","TALMANNEN","TALMANNEN","0585684563812","","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Riksrevisionens rapport om statens skydd av hotade personer","ärendedebatt","65","Helena Vilhelmsson (C)","C","0903081277919","HC01JuU4","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Riksrevisionens rapport om statens skydd av hotade personer","ärendedebatt","66","Martin Melin (L)","L","0576122429317","HC01JuU4","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Riksrevisionens rapport om statens skydd av hotade personer","ärendedebatt","67","Rasmus Ling (MP)","MP","0744139167426","HC01JuU4","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","68","Jennie Wernäng (M)","M","098329342620","HC01CU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","69","Markus Kallifatides (S)","S","0283284978818","HC01CU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Ett levande hav - ökat skydd, minskad övergödning och ett hållbart fiske","ärendedebatt","7","Joanna Lewerentz (M)","M","0750092881021","HC01MJU5","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","70","Jennie Wernäng (M)","M","098329342620","HC01CU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","71","Markus Kallifatides (S)","S","0283284978818","HC01CU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","72","Jennie Wernäng (M)","M","098329342620","HC01CU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","73","Markus Kallifatides (S)","S","0283284978818","HC01CU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","74","Mikael Eskilandersson (SD)","SD","0468956880528","HC01CU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Bolag och brott","ärendedebatt","75","Katarina Luhr (MP)","MP","0210444373111","HC01CU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","76","Olle Thorell (S)","S","0879782396219","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","77","Yasmine Eriksson (SD)","SD","0331791853028","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","78","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","79","Lotta Johnsson Fornarve (V)","V","0122987223112","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Ett levande hav - ökat skydd, minskad övergödning och ett hållbart fiske","ärendedebatt","8","Emma Nohrén (MP)","MP","0880137451720","HC01MJU5","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","80","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","81","Lotta Johnsson Fornarve (V)","V","0122987223112","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","82","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","83","Janine Alm Ericson (MP)","MP","0316505710324","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","84","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","85","Janine Alm Ericson (MP)","MP","0316505710324","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","86","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","87","Olle Thorell (S)","S","0879782396219","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","88","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","89","Olle Thorell (S)","S","0879782396219","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Ett levande hav - ökat skydd, minskad övergödning och ett hållbart fiske","ärendedebatt","9","Joanna Lewerentz (M)","M","0750092881021","HC01MJU5","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","90","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","91","Lotta Johnsson Fornarve (V)","V","0122987223112","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","92","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","93","Lotta Johnsson Fornarve (V)","V","0122987223112","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","94","Fredrik Saweståhl (M)","M","0112806493429","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","95","Lotta Johnsson Fornarve (V)","V","0122987223112","HC01UU3","Y"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","96","Anna Lasses (C)","C","0985426914829","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","97","Janine Alm Ericson (MP)","MP","0316505710324","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","98","Magnus Berntsson (KD)","KD","0737824098113","HC01UU3","N"
"HC0933","2024/25","33","2024-11-20 00:00:00","Sveriges internationella bistånd - uppföljning, utvärdering och rapportering","ärendedebatt","99","Joar Forssell (L)","L","0980092192122","HC01UU3","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","1","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","10","Anna Vikström (S)","S","0502688311316","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","100","Arber Gashi (S)","S","0257313105220","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","101","Statsrådet Johan Forssell (M)","M","0126797549328","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","102","Mats Hellhoff (SD)","SD","0360187680814","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","103","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","104","Marie-Louise Hänel Sandström (M)","M","0810852280213","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","105","Statsrådet Jessica Rosencrantz (M)","M","0992420223820","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","106","Peder Björk (S)","S","0140985614421","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","107","Finansministern Elisabeth Svantesson (M)","M","0899112324519","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","108","Crister Carlsson (M)","M","0387230530213","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","109","Finansministern Elisabeth Svantesson (M)","M","0899112324519","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","11","Thomas Ragnarsson (M)","M","071293048118","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","110","Åsa Coenraads (M)","M","0564126739422","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","111","Statsrådet Johan Forssell (M)","M","0126797549328","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","112","Fredrik Saweståhl (M)","M","0112806493429","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","113","Statsrådet Jessica Rosencrantz (M)","M","0992420223820","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","12","Anna Vikström (S)","S","0502688311316","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","13","Thomas Ragnarsson (M)","M","071293048118","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","14","Anna Vikström (S)","S","0502688311316","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","15","Thomas Ragnarsson (M)","M","071293048118","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","16","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","17","Thomas Ragnarsson (M)","M","071293048118","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","18","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","19","Thomas Ragnarsson (M)","M","071293048118","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","2","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","20","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","21","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","22","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","23","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","24","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","25","Christofer Bergenblock (C)","C","0951905661227","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","26","Ulrika Westerlund (MP)","MP","0469084171710","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","27","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","28","Ulrika Westerlund (MP)","MP","0469084171710","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","29","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","3","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","30","Ulrika Westerlund (MP)","MP","0469084171710","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","31","Dan Hovskär (KD)","KD","0635943298419","HC01SoU4","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","32","ANDRE VICE TALMANNEN","ANDRE VICE TALMANNEN","0638497389621","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","33","Mikael Damberg (S)","S","014744660015","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","34","ANDRE VICE TALMANNEN","ANDRE VICE TALMANNEN","0638497389621","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","35","Finansministern Elisabeth Svantesson (M)","M","0899112324519","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","36","Mikael Damberg (S)","S","014744660015","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","37","Finansministern Elisabeth Svantesson (M)","M","0899112324519","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","38","Nima Gholam Ali Pour (SD)","SD","0136268785826","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","39","Statsrådet Johan Forssell (M)","M","0126797549328","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","4","Karin Rågsjö (V)","V","0246927519019","HC01SoU4","Y"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","40","Nima Gholam Ali Pour (SD)","SD","0136268785826","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","41","Statsrådet Johan Forssell (M)","M","0126797549328","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","42","Samuel Gonzalez Westling (V)","V","0939158389321","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","43","Finansministern Elisabeth Svantesson (M)","M","0899112324519","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","44","Samuel Gonzalez Westling (V)","V","0939158389321","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","45","Finansministern Elisabeth Svantesson (M)","M","0899112324519","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","46","Ulrika Liljeberg (C)","C","0440673458216","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","47","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","48","Ulrika Liljeberg (C)","C","0440673458216","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Frågestund","frågestund","49","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HCC120241121fs","N"
"HC0934","2024/25","34","2024-11-21 00:00:00","Ändrad åldersgräns för avgiftsfri tandvård","ärendedebatt","5","Carita Boulwén (SD)","SD","0371882294919","HC01SoU4","Y"
